Sale Date,Item Name,Quantity,Price,Coupon Code,Coupon Details,Discount Amount,Shipping Discount,Order Shipping,Order Sales Tax,Item Total,Currency,Transaction ID,Listing ID,Date Paid,Date Shipped,Order ID,Variations,Order Type,Listings Type,Payment Type,InPerson Discount,InPerson Location,VAT Paid by Buyer,SKU
04/03/23,Light the Beam Sacramento Basketball Tee,1,24.99,,,0.00,0.00,4.35,0,24.99,USD,3499963016,1349153380,04/03/2023,04/04/2023,2848293484,"Colors:Black,Sizes:XL",online,listing,online_cc,,,0,11044469595546600217
04/02/23,Light the Beam Fanny Pack - Sacramento Basketball Streetwear,1,20.00,,,0.00,0.00,5.39,0,20,USD,3499015080,1363544675,04/02/2023,04/04/2023,2843383247,,online,listing,online_cc,,,0,76828706842276497948
04/02/23,Welcome to Hell  Mineral Wash Sacramento Basketball Tshirt featuring Sabonis,1,34.99,,,0.00,5.69,0,0,34.99,USD,3498840374,1432702507,04/02/2023,04/04/2023,2847446842,"Colors:Mineral Grey,Sizes:M",online,listing,online_cc,,,0,20754888558455237994
04/02/23,Light the Beam Holographic Die-cut Stickers - Sacramento Basketball,1,6.50,,,0,0,0,0,6.5,USD,3498840372,1363252265,04/02/2023,04/04/2023,2847446842,Sizes:3&quot; × 3&quot;,online,listing,online_cc,,,0,11035534965323231298
04/02/23,Light the Beam Sacramento Basketball Tee,1,24.99,PLAYOFFS,PLAYOFFS - % off,2.50,0.00,4.35,0,24.99,USD,3501654699,1349153380,04/02/2023,04/04/2023,2847410390,"Colors:Black,Sizes:L",online,listing,online_cc,,,0,32769501973360064612
04/01/23,Light the Beam Sacramento Basketball Tee - Baby Short Sleeve Onesie,1,18.00,PLAYOFFS,PLAYOFFS - % off,1.80,0.00,4,0,18,USD,3498340784,1370083289,04/01/2023,04/04/2023,2842881177,"Colors:Pink,Sizes:NB (0-3M)",online,listing,online_cc,,,0,47039012533436146017
03/31/23,Sacramento Basketball Sticker Pack,1,8.99,FINISHSTRONG,FINISHSTRONG - % off,0.90,0.00,4.79,0,8.99,USD,3496810298,1393807246,03/31/2023,04/02/2023,2845948100,"Sizes:6&quot; × 4&quot;,Types:Holographic",online,listing,online_cc,,,0,25335712445310287152
03/31/23,Sacramento Basketball - Light the Beam Tshirt - Beam Team,2,24.99,PLAYOFFS,PLAYOFFS - % off,5.00,6.55,0,0,49.98,USD,3499459923,1362831127,03/31/2023,04/03/2023,2845797768,"Colors:Black,Sizes:XL",online,listing,online_cc,,,0,33666437617066463745
03/31/23,Light the Beam Holographic Die-cut Stickers - Sacramento Basketball,1,6.50,PLAYOFFS,PLAYOFFS - % off,0.65,0.00,2.5,0,6.5,USD,3499390981,1363252265,03/31/2023,04/02/2023,2841523253,Sizes:3&quot; × 3&quot;,online,listing,online_cc,,,0,11035534965323231298
03/30/23,Beam Team Dad hat,1,24.99,PLAYOFFS,PLAYOFFS - % off,2.50,0.00,3.99,0,24.99,USD,3498444467,1440500441,03/30/2023,04/07/2023,2840816319,Color:Black,online,listing,online_cc,,,0,6413A0E6093F0_7854
03/30/23,Sacramento Basketball - Light the Beam Tshirt - Beam Team,2,24.99,PLAYOFFS,PLAYOFFS - % off,7.20,11.92,0,0,49.98,USD,3498420951,1362831127,03/30/2023,03/31/2023,2840798623,"Colors:Black,Sizes:XL",online,listing,online_cc,,,0,33666437617066463745
03/30/23,Sacramento Basketball Light the Beam Poster,1,13.00,PLAYOFFS,PLAYOFFS - % off,0,0,0,0,13,USD,3498420949,1367821188,03/30/2023,03/31/2023,2840798623,Sizes:12″ x 18″ (Vertical),online,listing,online_cc,,,0,23065091329031530555
03/30/23,Sacramento Basketball Sticker Pack,1,8.99,PLAYOFFS,PLAYOFFS - % off,0,0,0,0,8.99,USD,3498420947,1393807246,03/30/2023,03/31/2023,2840798623,"Sizes:6&quot; × 4&quot;,Types:White",online,listing,online_cc,,,0,10096956804691803561
03/30/23,Light the Beam Sacramento Basketball Tee,1,24.99,PLAYOFFS,PLAYOFFS - % off,2.50,0.00,4.35,0,24.99,USD,3498414711,1349153380,03/30/2023,03/31/2023,2845030088,"Colors:Black,Sizes:L",online,listing,online_cc,,,0,32769501973360064612
03/30/23,Sacramento Basketball - Light the Beam Tshirt - Beam Team,1,24.99,PLAYOFFS,PLAYOFFS - % off,14.40,17.19,0,0,24.99,USD,3498186107,1362831127,03/30/2023,03/31/2023,2844858816,"Colors:Black,Sizes:XL",online,listing,online_cc,,,0,33666437617066463745
03/30/23,Sacramento Basketball - Light the Beam Tshirt - Beam Team,1,24.99,PLAYOFFS,PLAYOFFS - % off,0,0,0,0,24.99,USD,3498186105,1362831127,03/30/2023,03/31/2023,2844858816,"Colors:Black Heather,Sizes:2XL",online,listing,online_cc,,,0,11843926425742442391
03/30/23,Light the Beam Sacramento Basketball Tee,1,24.99,PLAYOFFS,PLAYOFFS - % off,0,0,0,0,24.99,USD,3498186103,1349153380,03/30/2023,03/31/2023,2844858816,"Colors:Black Heather,Sizes:M",online,listing,online_cc,,,0,22843264696455816854
03/30/23,Light the Beam Sacramento Basketball Tee,1,24.99,PLAYOFFS,PLAYOFFS - % off,0,0,0,0,24.99,USD,3495346768,1349153380,03/30/2023,03/31/2023,2844858816,"Colors:Black,Sizes:2XL",online,listing,online_cc,,,0,23724659142029475396
03/30/23,Sacramento Basketball- Light the Beam Sweatshirt - Beam Team,1,44.00,PLAYOFFS,PLAYOFFS - % off,0,0,0,0,44,USD,3495346764,1380586661,03/30/2023,03/31/2023,2844858816,"Color:Black,Size:2XL",online,listing,online_cc,,,0,cc-564-5007-100649445-24489
03/30/23,Light the Beam Scented Candle -  Sacramento Basketball,2,14.99,PLAYOFFS,PLAYOFFS - % off,3.00,0.00,11.18,0,29.98,USD,3498180401,1349246944,03/30/2023,03/31/2023,2840617771,,online,listing,online_cc,,,0,34976674295636878016
03/30/23,Light the Beam Crown Unisex Mineral Wash T-Shirt for Sacramento Basketball Fans,1,28.00,PLAYOFFS,PLAYOFFS - % off,2.80,0.00,5.19,0,28,USD,3495213610,1434855405,03/30/2023,04/03/2023,2844759796,"Colors:Mineral Black,Sizes:2XL",online,listing,online_cc,,,0,21557088392095872549
03/30/23,Light the Beam Wall Flag for Sacramento Basketball Fans,1,29.99,PLAYOFFS,PLAYOFFS - % off,3.00,0.00,3.99,0,29.99,USD,3497947689,1410876038,03/30/2023,04/03/2023,2844684374,,online,listing,online_cc,,,0,63F91D1276FB0_12584
03/30/23,Light the Beam Sacramento Basketball Tee - Champion Women's Cropped T-Shirt,1,25.00,,,0.00,7.95,0,0,25,USD,3497689619,1370066897,03/30/2023,04/03/2023,2844492484,"Colors:White,Sizes:S",online,listing,online_cc,,,0,27036281234326989690
03/30/23,Light the Beam Flag  - Sacramento Basketball,1,35.00,,,0,0,0,0,35,USD,3497689617,1363222999,03/30/2023,04/03/2023,2844492484,,online,listing,online_cc,,,0,18724774969046067448
03/30/23,Welcome to Hell  Mineral Wash Sacramento Basketball Tshirt featuring Sabonis,1,34.99,,,0.00,0.00,5.19,0,34.99,USD,3494648938,1432702507,03/30/2023,04/04/2023,2844334692,"Colors:Mineral Black,Sizes:L",online,listing,online_cc,,,0,12998726163207476101
03/30/23,Sacramento Basketball- Light the Beam Sweatshirt - Beam Team,1,42.00,,,0.00,8.39,0,0,42,USD,3497478387,1380586661,03/30/2023,03/31/2023,2844333266,"Color:Black,Size:M",online,listing,online_cc,,,0,cc-564-5007-100649445-24486
03/29/23,Light the Beam Crown Sacramento Kings Die-Cut Sticker,1,5.00,,,0.00,0.00,4.49,0,5,USD,3496577575,1396723579,03/29/2023,03/31/2023,2843667104,Sticker sizes:3&quot; × 3&quot;,online,listing,online_cc,,,0,21795431314082529430
03/29/23,Light the Beam Crown Unisex Mineral Wash T-Shirt for Sacramento Basketball Fans,1,28.00,,,0.00,9.58,0,0,28,USD,3495984749,1434855405,03/29/2023,03/29/2023,2843228730,"Colors:Mineral Black,Sizes:S",online,listing,online_cc,,,0,91970992616698018951
03/29/23,Light the Beam Crown Unisex Mineral Wash T-Shirt for Sacramento Basketball Fans,1,28.00,,,0,0,0,0,28,USD,3495984747,1434855405,03/29/2023,03/29/2023,2843228730,"Colors:Mineral Black,Sizes:M",online,listing,online_cc,,,0,27101394883632147958
03/29/23,Light the Beam Crown Sacramento Basketball Tee,1,24.99,,,0,0,0,0,24.99,USD,3493165048,1358752910,03/29/2023,03/29/2023,2843228730,"Colors:Black,Sizes:L",online,listing,online_cc,,,0,17865460848351745644
03/29/23,Light the Beam Holographic Die-cut Stickers - Sacramento Basketball,3,6.75,,,0.00,0.00,3.5,0,20.25,USD,3493041852,1363252265,03/29/2023,03/29/2023,2838864289,Sizes:4&quot; × 4&quot;,online,listing,online_cc,,,0,23435239439601723973
03/28/23,Sacramento Basketball Sticker Pack,1,13.99,,,0.00,0.00,4.79,0,13.99,USD,3495087279,1393807246,03/28/2023,03/29/2023,2842555884,"Sizes:8.5&quot; × 11&quot;,Types:Holographic",online,listing,online_cc,,,0,11227870579182776472
03/28/23,Sacramento Basketball - Light the Beam Tshirt - Beam Team,1,24.99,,,0.00,0.00,4.35,0,24.99,USD,3492243240,1362831127,03/28/2023,04/01/2023,2842529544,"Colors:Black,Sizes:M",online,listing,online_cc,,,0,25226134643165788962
03/28/23,Beam Team Social Club riff T-shirt for Sacramento Kings Fans,1,29.99,,,0.00,0.00,4.35,0,29.99,USD,3494566817,1377408952,03/28/2023,03/28/2023,2842162966,"Colors:Black,Sizes:M",online,listing,online_cc,,,0,78420854842818044997
03/28/23,Sacramento Basketball - Light the Beam Tshirt - Beam Team,1,24.99,,,0.00,6.55,0,0,24.99,USD,3494537531,1362831127,03/28/2023,03/28/2023,2837870621,"Colors:Black,Sizes:3XL",online,listing,online_cc,,,0,25019682444851273337
03/28/23,Light the Beam Sacramento Basketball Tee,1,24.99,,,0,0,0,0,24.99,USD,3494537529,1349153380,03/28/2023,03/28/2023,2837870621,"Colors:Vintage Black,Sizes:3XL",online,listing,online_cc,,,0,16597892043719631211
03/27/23,Light the Beam Heavyweight Hoodie Sweatshirt  for Sacramento Kings Fan,1,40.00,,,0.00,8.39,0,0,40,USD,3493935441,1386871859,03/27/2023,03/29/2023,2841689346,"Color:Black,Size:L",online,listing,online_cc,,,0,cc-541-4740-100701871-23089
03/27/23,Light the Beam Retro Stripes Sacramento Basketball Holographic Die-cut Sticker,1,6.50,,,0.00,0.00,4.49,0,6.5,USD,3493248887,1373427587,03/27/2023,03/28/2023,2841166628,Sizes:3&quot; × 3&quot;,online,listing,online_cc,,,0,15409398041834186687
03/26/23,Light the Beam Heavyweight Hoodie Sweatshirt  for Sacramento Kings Fan,1,43.00,,,0.00,8.39,0,0,43,USD,3490027030,1386871859,03/26/2023,03/28/2023,2836584813,"Color:Black,Size:3XL",online,listing,online_cc,,,0,cc-541-4740-100701871-23092
03/26/23,Light the Beam Heavyweight Hoodie Sweatshirt  for Sacramento Kings Fan,1,40.00,,,0.00,8.39,0,0,40,USD,3492449659,1386871859,03/26/2023,03/27/2023,2836304327,"Color:Black,Size:XL",online,listing,online_cc,,,0,cc-541-4740-100701871-23090
03/26/23,Beam Team Embroidered patches,1,12.99,,,0.00,0.00,3.99,0,12.99,USD,3489168538,1426347210,03/26/2023,03/29/2023,2835924715,,online,listing,online_cc,,,0,6413B8D910E80_15563
03/26/23,Light the Beam Sacramento Basketball Tee,1,24.99,,,0.00,0.00,4.35,0,24.99,USD,3489075736,1349153380,03/26/2023,03/29/2023,2835855193,"Colors:Black Heather,Sizes:M",online,listing,online_cc,,,0,22843264696455816854
03/26/23,Light the Beam Holographic Die-cut Stickers - Sacramento Basketball,1,6.75,,,0.00,8.89,0,0,6.75,USD,3491790587,1363252265,03/26/2023,03/27/2023,2840089398,Sizes:4&quot; × 4&quot;,online,listing,online_cc,,,0,23435239439601723973
03/26/23,Light the Beam Heavyweight Hoodie Sweatshirt  for Sacramento Kings Fan,1,40.00,,,0,0,0,0,40,USD,3489009874,1386871859,03/26/2023,03/27/2023,2840089398,"Color:Black,Size:L",online,listing,online_cc,,,0,cc-541-4740-100701871-23089
03/23/23,Light the Beam Fanny Pack - Sacramento Basketball Streetwear,1,20.00,,,0.00,0.00,5.39,0,20,USD,3485846050,1363544675,03/23/2023,03/26/2023,2837738254,,online,listing,online_cc,,,0,76828706842276497948
03/23/23,Light the Beam Holographic Die-cut Stickers - Sacramento Basketball,1,6.50,,,0.00,0.00,2.5,0,6.5,USD,3488113245,1363252265,03/23/2023,03/25/2023,2833046073,Sizes:3&quot; × 3&quot;,online,listing,online_cc,,,0,11035534965323231298
03/23/23,Light the Beam Crown Sacramento Kings Die-Cut Sticker,1,5.00,,,0.00,0.00,4.49,0,5,USD,3487692483,1396723579,03/23/2023,03/23/2023,2837067494,Sticker sizes:3&quot; × 3&quot;,online,listing,online_cc,,,0,21795431314082529430
03/21/23,Sacramento Basketball- Light the Beam Sweatshirt - Beam Team,1,42.00,,,0.00,8.39,0,0,42,USD,3482745880,1380586661,03/21/2023,03/23/2023,2835407244,"Color:Dark Heather,Size:M",online,listing,online_cc,,,0,cc-564-4996-100649445-24518
03/21/23,Sacramento Basketball- Light the Beam Sweatshirt - Beam Team,1,42.00,BEAMTEAM,BEAMTEAM - % off,6.30,8.39,0,0,42,USD,3484850565,1380586661,03/21/2023,03/22/2023,2830599153,"Color:Dark Heather,Size:M",online,listing,online_cc,,,0,cc-564-4996-100649445-24518
03/20/23,Light the Beam Holographic Die-cut Stickers - Sacramento Basketball,4,6.50,,,0.00,0.00,4,0,26,USD,3484020739,1363252265,03/20/2023,03/21/2023,2834283078,Sizes:3&quot; × 3&quot;,online,listing,online_cc,,,0,11035534965323231298
03/20/23,Light the Beam Wall Flag for Sacramento Basketball Fans,1,29.99,,,0.00,0.00,3.99,0,29.99,USD,3483194441,1410876038,03/20/2023,03/24/2023,2833676470,,online,listing,online_cc,,,0,63F91D1276FB0_12584
03/19/23,Sacramento Basketball- Light the Beam Sweatshirt - Beam Team,1,42.00,,,0.00,8.89,0,0,42,USD,3482624309,1380586661,03/19/2023,03/21/2023,2828935983,"Color:Purple,Size:L",online,listing,online_cc,,,0,cc-564-5018-100649445-25285
03/19/23,Light the Beam Holographic Die-cut Stickers - Sacramento Basketball,1,6.50,,,0,0,0,0,6.5,USD,3482624307,1363252265,03/19/2023,03/21/2023,2828935983,Sizes:3&quot; × 3&quot;,online,listing,online_cc,,,0,11035534965323231298
03/19/23,Light the Beam Sacramento Basketball Tee,2,24.99,,,0.00,13.60,0,0,49.98,USD,3482566263,1349153380,03/19/2023,03/21/2023,2833218346,"Colors:Black,Sizes:XL",online,listing,online_cc,,,0,11044469595546600217
03/19/23,Light the Beam Sacramento Basketball Tee,2,24.99,,,0,0,0,0,49.98,USD,3479843748,1349153380,03/19/2023,03/21/2023,2833218346,"Colors:Black,Sizes:S",online,listing,online_cc,,,0,26962974437331777477
03/19/23,Light the Beam Sacramento Basketball Tee - Kids Regular Fit Tee,1,16.00,,,0,0,0,0,16,USD,3479843746,1370080741,03/19/2023,03/21/2023,2833218346,"Colors:Black,Sizes:M",online,listing,online_cc,,,0,33998688231133631673
03/19/23,Light the Beam Holographic Die-cut Stickers - Sacramento Basketball,3,6.50,,,0.00,0.00,3.5,0,19.5,USD,3479313226,1363252265,03/19/2023,03/21/2023,2828486589,Sizes:3&quot; × 3&quot;,online,listing,online_cc,,,0,11035534965323231298
03/19/23,Light the Beam Sacramento Basketball Tee,1,24.99,,,0.00,6.55,0,0,24.99,USD,3481955799,1349153380,03/19/2023,03/19/2023,2832765278,"Colors:Black,Sizes:XL",online,listing,online_cc,,,0,11044469595546600217
03/19/23,Light the Beam Sacramento Basketball Tee,1,24.99,,,0,0,0,0,24.99,USD,3481955797,1349153380,03/19/2023,03/19/2023,2832765278,"Colors:Black,Sizes:M",online,listing,online_cc,,,0,32523581445201700440
03/18/23,Light the Beam Sacramento Basketball Tee,1,24.99,FINISHSTRONG,FINISHSTRONG - % off,7.50,8.75,0,0,24.99,USD,3478295594,1349153380,03/18/2023,03/19/2023,2827725967,"Colors:Black,Sizes:3XL",online,listing,online_cc,,,0,25879366650196124968
03/18/23,Light the Beam Sacramento Basketball Tee,2,24.99,FINISHSTRONG,FINISHSTRONG - % off,0,0,0,0,49.98,USD,3478295590,1349153380,03/18/2023,03/19/2023,2827725967,"Colors:Black,Sizes:XL",online,listing,online_cc,,,0,11044469595546600217
03/18/23,Light the Beam Heavyweight Hoodie Sweatshirt  for Sacramento Kings Fan,1,40.00,,,0.00,8.39,0,0,40,USD,3480392451,1386871859,03/18/2023,03/19/2023,2831612890,"Color:Black,Size:XL",online,listing,online_cc,,,0,cc-541-4740-100701871-23090
03/17/23,Light the Beam Heavyweight Hoodie Sweatshirt  for Sacramento Kings Fan,2,40.00,,,0.00,10.89,0,0,80,USD,3479129543,1386871859,03/17/2023,03/18/2023,2826327775,"Color:Black,Size:L",online,listing,online_cc,,,0,cc-541-4740-100701871-23089
03/17/23,Light the Beam Sacramento Basketball Tee,1,24.99,,,0.00,0.00,4.35,0,24.99,USD,3476341328,1349153380,03/17/2023,03/17/2023,2830614452,"Colors:Black Heather,Sizes:XL",online,listing,online_cc,,,0,10359201638049277489
03/17/23,Light the Beam Sacramento Basketball Tee,1,24.99,FINISHSTRONG,FINISHSTRONG - % off,5.00,6.55,0,0,24.99,USD,3479003159,1349153380,03/17/2023,03/18/2023,2830585474,"Colors:Black,Sizes:M",online,listing,online_cc,,,0,32523581445201700440
03/17/23,Light the Beam Sacramento Basketball Tee,1,24.99,FINISHSTRONG,FINISHSTRONG - % off,0,0,0,0,24.99,USD,3479003157,1349153380,03/17/2023,03/18/2023,2830585474,"Colors:Black,Sizes:L",online,listing,online_cc,,,0,32769501973360064612
03/17/23,Beam Team Snapback Hat,1,24.99,,,0.00,0.00,6.99,0,24.99,USD,3476289442,1426285858,03/17/2023,03/24/2023,2826223115,Color:Purple / Black / Black,online,listing,online_cc,,,0,64139F8498F1A_4482
03/16/23,Welcome to Hell  Mineral Wash Sacramento Basketball Tshirt featuring Sabonis,1,34.99,BEAMTEAM,BEAMTEAM - % off,5.25,0.00,5.19,0,34.99,USD,3476042896,1432702507,03/16/2023,03/20/2023,2826032789,"Colors:Mineral Purple,Sizes:2XL",online,listing,online_cc,,,0,29366302028402897601
03/16/23,Light the Beam Heavyweight Hoodie Sweatshirt  for Sacramento Kings Fan,1,40.00,,,0.00,8.39,0,0,40,USD,3478713297,1386871859,03/16/2023,03/17/2023,2830367428,"Color:Ash,Size:L",online,listing,online_cc,,,0,cc-541-4748-100701871-23073
03/16/23,Welcome to Hell  Mineral Wash Sacramento Basketball Tshirt featuring Sabonis,1,34.99,,,0.00,0.00,5.19,0,34.99,USD,3478498533,1432702507,03/16/2023,03/20/2023,2825848889,"Colors:Mineral Purple,Sizes:2XL",online,listing,online_cc,,,0,29366302028402897601
03/16/23,Welcome to Hell  Mineral Wash Sacramento Basketball Tshirt featuring Sabonis,1,34.99,,,0.00,5.59,0,0,34.99,USD,3477705561,1432702507,03/16/2023,03/17/2023,2825250137,"Colors:Mineral Black,Sizes:M",online,listing,online_cc,,,0,21182856625892749410
03/16/23,Sacramento Basketball Sticker Pack,1,8.99,,,0,0,0,0,8.99,USD,3477705559,1393807246,03/16/2023,03/17/2023,2825250137,"Sizes:6&quot; × 4&quot;,Types:Transparent",online,listing,online_cc,,,0,26596677102315992628
03/15/23,Light the Beam Sacramento Basketball Tee,1,24.99,FINISHSTRONG,FINISHSTRONG - % off,5.00,6.55,0,0,24.99,USD,3473471850,1349153380,03/15/2023,03/17/2023,2828448758,"Colors:Black,Sizes:L",online,listing,online_cc,,,0,32769501973360064612
03/15/23,Light the Beam Sacramento Basketball Tee,1,24.99,FINISHSTRONG,FINISHSTRONG - % off,0,0,0,0,24.99,USD,3473471848,1349153380,03/15/2023,03/17/2023,2828448758,"Colors:Black,Sizes:XL",online,listing,online_cc,,,0,11044469595546600217
03/15/23,Light the Beam Holographic Die-cut Stickers - Sacramento Basketball,1,6.75,,,0.00,0.00,2.5,0,6.75,USD,3476117855,1363252265,03/15/2023,03/15/2023,2828420064,Sizes:4&quot; × 4&quot;,online,listing,online_cc,,,0,23435239439601723973
03/14/23,Light the Beam Sacramento Basketball Tee,1,24.99,,,0.00,0.00,4.35,0,24.99,USD,3474804461,1349153380,03/14/2023,03/15/2023,2827429386,"Colors:Black Heather,Sizes:L",online,listing,online_cc,,,0,20478437459950384665
03/14/23,Light the Beam Long Sleeve Tshirt for Sacramento Basketball and Beam Team Fans,1,30.00,,,0.00,10.59,0,0,30,USD,3474796675,1380557691,03/14/2023,03/15/2023,2823046319,"Sizes:L,Colors:Black",online,listing,online_cc,,,0,31006355940709477236
03/14/23,Sacramento Basketball- Light the Beam Sweatshirt - Beam Team,1,42.00,,,0,0,0,0,42,USD,3472120898,1380586661,03/14/2023,03/15/2023,2823046319,"Color:Black,Size:L",online,listing,online_cc,,,0,cc-564-5007-100649445-24487
03/14/23,Sacramento Basketball Sticker Pack,1,13.99,,,0.00,0.00,4.79,0,13.99,USD,3471921750,1393807246,03/14/2023,03/14/2023,2822893663,"Sizes:8.5&quot; × 11&quot;,Types:White",online,listing,online_cc,,,0,44319090067557825456
03/13/23,"Light the Beam Sock, Sacramento Basketball Gift",1,12.00,,,0.00,9.89,0,0,12,USD,3474518431,1376809685,03/13/2023,03/15/2023,2827218158,Size:M,online,listing,online_cc,,,0,24902632942587006131
03/13/23,Light the Beam Heavyweight Hoodie Sweatshirt  for Sacramento Kings Fan,1,40.00,,,0,0,0,0,40,USD,3471846678,1386871859,03/13/2023,03/15/2023,2827218158,"Color:Black,Size:L",online,listing,online_cc,,,0,cc-541-4740-100701871-23089
03/12/23,Light the Beam Sacramento Basketball Women's Tie-Dye Crop Tee,1,29.99,,,0.00,0.00,5.19,0,29.99,USD,3473077061,1434851421,03/12/2023,03/15/2023,2821742745,"Colors:Lagoon,Sizes:XL",online,listing,online_cc,,,0,16830345084896988958
03/12/23,Light the Beam Sacramento Basketball Tee,1,24.99,,,0.00,6.55,0,0,24.99,USD,3469390064,1349153380,03/12/2023,03/13/2023,2825355786,"Colors:Black,Sizes:L",online,listing,online_cc,,,0,32769501973360064612
03/12/23,Light the Beam Sacramento Basketball Tee,1,24.99,,,0,0,0,0,24.99,USD,3469390062,1349153380,03/12/2023,03/13/2023,2825355786,"Colors:Black,Sizes:XL",online,listing,online_cc,,,0,11044469595546600217
03/12/23,Welcome to Hell - Sabonis - Vintage Style Sacramento Basketball Tshirt,1,29.99,,,0.00,0.00,9.39,0,29.99,USD,3471721193,1432703027,03/12/2023,03/15/2023,2825109686,"Colors:Natural,Sizes:M",online,listing,online_cc,,,0,22903766845724510494
03/11/23,Welcome to Hell  Mineral Wash Sacramento Basketball Tshirt featuring Sabonis,1,34.99,,,0.00,5.69,0,0,34.99,USD,3470374557,1432702507,03/11/2023,03/12/2023,2824094550,"Colors:Mineral Black,Sizes:2XL",online,listing,online_cc,,,0,12128235223488141181
03/11/23,Light the Beam Holographic Die-cut Stickers - Sacramento Basketball,1,6.50,,,0,0,0,0,6.5,USD,3467717532,1363252265,03/11/2023,03/12/2023,2824094550,Sizes:3&quot; × 3&quot;,online,listing,online_cc,,,0,11035534965323231298
03/11/23,Light the Beam Sacramento Basketball Tee,1,24.99,,,0.00,0.00,4.35,0,24.99,USD,3470169843,1349153380,03/11/2023,03/13/2023,2823945762,"Colors:White,Sizes:M",online,listing,online_cc,,,0,23714768862209747074
03/10/23,Welcome to Hell  Mineral Wash Sacramento Basketball Tshirt featuring Sabonis,1,34.99,,,0.00,0.00,5.19,0,34.99,USD,3469983031,1432702507,03/10/2023,03/14/2023,2819400275,"Colors:Mineral Purple,Sizes:L",online,listing,online_cc,,,0,69736574661323203107
03/10/23,Welcome to Hell  Mineral Wash Sacramento Basketball Tshirt featuring Sabonis,1,34.99,FINISHSTRONG,FINISHSTRONG - % off,4.17,5.69,0,0,34.99,USD,3469072605,1432702507,03/10/2023,03/12/2023,2818713367,"Colors:Mineral Black,Sizes:L",online,listing,online_cc,,,0,12998726163207476101
03/10/23,Light the Beam Holographic Die-cut Stickers - Sacramento Basketball,1,6.75,FINISHSTRONG,FINISHSTRONG - % off,0,0,0,0,6.75,USD,3466409500,1363252265,03/10/2023,03/12/2023,2818713367,Sizes:4&quot; × 4&quot;,online,listing,online_cc,,,0,23435239439601723973
03/10/23,Light the Beam Holographic Die-cut Stickers - Sacramento Basketball,3,6.50,,,0.00,0.00,3.5,0,19.5,USD,3466382242,1363252265,03/10/2023,03/12/2023,2818692771,Sizes:3&quot; × 3&quot;,online,listing,online_cc,,,0,11035534965323231298
03/10/23,Welcome to Hell  Mineral Wash Sacramento Basketball Tshirt featuring Sabonis,1,34.99,,,0.00,9.48,0,0,34.99,USD,3469000979,1432702507,03/10/2023,03/10/2023,2818661715,"Colors:Mineral Purple,Sizes:XL",online,listing,online_cc,,,0,18686365588880307395
03/10/23,Light the Beam Scented Candle -  Sacramento Basketball,1,14.99,,,0,0,0,0,14.99,USD,3466341272,1349246944,03/10/2023,03/10/2023,2818661715,,online,listing,online_cc,,,0,34976674295636878016
03/10/23,Welcome to Hell  Mineral Wash Sacramento Basketball Tshirt featuring Sabonis,1,34.99,,,0.00,0.00,5.19,0,34.99,USD,3466329344,1432702507,03/10/2023,03/11/2023,2823055348,"Colors:Mineral Black,Sizes:2XL",online,listing,online_cc,,,0,12128235223488141181
03/10/23,Welcome to Hell  Mineral Wash Sacramento Basketball Tshirt featuring Sabonis,1,34.99,,,0.00,0.00,5.19,0,34.99,USD,3468908139,1432702507,03/10/2023,03/11/2023,2822995716,"Colors:Mineral Purple,Sizes:M",online,listing,online_cc,,,0,18601589195885425452
03/10/23,Welcome to Hell  Mineral Wash Sacramento Basketball Tshirt featuring Sabonis,1,34.99,,,0.00,0.00,5.19,0,34.99,USD,3468906817,1432702507,03/10/2023,03/14/2023,2818592643,"Colors:Mineral Black,Sizes:M",online,listing,online_cc,,,0,21182856625892749410
03/10/23,Welcome to Hell  Mineral Wash Sacramento Basketball Tshirt featuring Sabonis,1,34.99,FINISHSTRONG,FINISHSTRONG - % off,3.50,0.00,5.19,0,34.99,USD,3468866775,1432702507,03/10/2023,03/10/2023,2818562733,"Colors:Mineral Black,Sizes:L",online,listing,online_cc,,,0,12998726163207476101
03/10/23,Light the Beam Sacramento Basketball Women's Tie-Dye Crop Tee,1,29.99,,,0.00,0.00,5.19,0,29.99,USD,3466046422,1434851421,03/10/2023,03/11/2023,2822844216,"Colors:Desert Rose,Sizes:S",online,listing,online_cc,,,0,19650950105548092686
03/10/23,Welcome to Hell  Mineral Wash Sacramento Basketball Tshirt featuring Sabonis,1,34.99,,,0.00,0.00,5.19,0,34.99,USD,3466042260,1432702507,03/10/2023,03/11/2023,2822840962,"Colors:Mineral Black,Sizes:XL",online,listing,online_cc,,,0,67987205183437585162
03/09/23,Welcome to Hell  Mineral Wash Sacramento Basketball Tshirt featuring Sabonis,1,34.99,,,0.00,5.69,0,0,34.99,USD,3468581697,1432702507,03/09/2023,03/11/2023,2822743590,"Colors:Mineral Black,Sizes:L",online,listing,online_cc,,,0,12998726163207476101
03/09/23,Light the Beam Holographic Die-cut Stickers - Sacramento Basketball,1,6.75,,,0,0,0,0,6.75,USD,3468581695,1363252265,03/09/2023,03/11/2023,2822743590,Sizes:4&quot; × 4&quot;,online,listing,online_cc,,,0,23435239439601723973
